ID,CEFR.Top,CEFR.Sub,CEFR,Original Level,Source,Sentence
941,C,C,C,5,WIKI, ? قال الإمام أحمد - رحمه الله - ج 4 ص 267 : حدثنا هاشم 
942,C,C,C,5,WIKI, ? قال الإمام مسلم - رحمه الله - ج 16 ص 82 : حدثنا أبوبكر بن أبي شيبة ، وإسحق بن إبراهيم ، وعبدالله بن عمر بن أبان ، كلهم عن حسين 
943,C,C,C,5,WIKI, ? قال الإمام مسلم - رحمه الله - ج 16 ص 86 : حدثني يعقوب بن إبراهيم ، حدثنا هشيم ، عن أبي بشر ح وحدثني إسماعيل بن سالم ، أخبرنا هشيم ، أخبرنا أبوبشر ، عن عبدالله بن شقيق ، عن أبي هريرة قال : قال رسول الله - صلى الله عليه وعلى آله وسلم - : « خير أمتي القرن الذين بعثت فيهم ، ثم الذين يلونهم ، والله أعلم أذكر الثالث أم لا ؟ قال : « ثم يخلف قوم يحبون السمانة ، يشهدون قبل أن يستشهدوا 
944,C,C,C,5,WIKI, ? قال الإمام مسلم - رحمه الله - ج 16 ص 89 : حدثنا أبوبكر بن أبي شيبة ، وشجاع بن مخلد ، واللفظ لأبي بكر 
945,C,C,C,5,WIKI, ? قال البخاري - رحمه الله - ج 7 ص 3 : حدثنا محمد بن كثير ، أخبرنا سفيان ، عن منصور ، عن إبراهيم ، عن عبيدة ، عن عبدالله - رضي الله عنه - ، عن النبي - صلى الله عليه وعلى آله وسلم - قال : « خير الناس قرني ، ثم الذين يلونهم ، ثم الذين يلونهم ، ثم يجيء قوم تسبق شهادة أحدهم يمينه ، ويمينه شهادته 
946,C,C,C,5,WIKI, ? قال البخاري - رحمه الله - ج 8 ص 3 : حدثني إسحاق ، حدثنا النضر ، أخبرنا شعبة ، عن أبي جمرة ، سمعت زهدم بن مضرب ، سمعت عمران بن حصين - رضي الله عنهما - يقول : قال رسول الله - صلى الله عليه وعلى آله وسلم - : « خير أمتي قرني ، ثم الذين يلونهم ، ثم الذين يلونهم قال عمران : فلا أدري أذكر بعد قرنه قرنين أو ثلاثا « ثم إن بعدكم قوما يشهدون ولا يستشهدون ، ويخونون ولا يؤتمنون ، وينذرون ولا يفون ، ويظهر فيهم السمن 
947,C,C,C,5,WIKI, ? وقال الإمام مسلم - رحمه الله - ج 16 ص 84 : حدثني سعيد بن يحيى ابن سعيد الأموي ، حدثنا أبي ، حدثنا ابن جريج ، عن أبي الزبير ، عن جابر 
948,C,C,C,5,WIKI, ? وقال تعالى : ،كنتم خير أمة أخرجت للناس تأمرون بالمعروف وتنهون عن المنكر وتؤمنون بالله 2 
949,C,C,C,5,WIKI, ? وقال تعالى : لا يستوي منكم من أنفق من قبل الفتح وقاتل أولئك أعظم درجة من الذين أنفقوا من بعد وقاتلوا وكلا وعد الله الحسنى والله بما تعملون خبير 6 
950,C,C,C,5,WIKI, ? وقال تعالى : لقد تاب الله على النبي والمهاجرين والأنصار الذين اتبعوه في ساعة العسرة من بعد ما كاد يزيغ قلوب فريق منهم ثم تاب عليهم إنه بهم رءوف رحيم 4 
951,C,C,C,5,WIKI, ? وقال تعالى : محمد رسول الله والذين معه أشداء على الكفار رحماء بينهم تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا سيماهم في وجوههم من أثر السجود ذلك مثلهم في التوراة ومثلهم في الإنجيل كزرع أخرج شطأه فآزره فاستغلظ فاستوى على سوقه يعجب الزراع ليغيظ بهم الكفار وعد الله الذين ءامنوا وعملوا الصالحات منهم مغفرة وأجرا عظيما 5 
952,C,C,C,5,WIKI, ? وقال تعالى : من المؤمنين رجال صدقوا ما عاهدوا الله عليه فمنهم من قضى نحبه ومنهم من ينتظر وما بدلوا تبديلا 8 
953,C,C,C,5,WIKI, ? وقال تعالى : والذين ءامنوا وهاجروا وجاهدوا في سبيل الله والذين آووا ونصروا أولئك هم المؤمنون حقا لهم مغفرة ورزق كريم 7 
954,C,C,C,5,WIKI, ? وقال تعالى : والسابقون الأولون من المهاجرين والأنصار والذين اتبعوهم بإحسان - رضي الله عنهم - ورضوا عنه وأعد لهم جنات تجري تحتها الأنهار خالدين فيها أبدا ذلك الفوز العظيم 3 
955,C,C,C,5,WIKI, ? وقال سبحانه وتعالى : للفقراء المهاجرين الذين أخرجوا من ديارهم وأموالهم يبتغون فضلا من الله ورضوانا وينصرون الله ورسوله أولئك هم الصادقون ? والذين تبوءوا الدار والإيمان من قبلهم يحبون من هاجر إليهم ولا يجدون في صدورهم حاجة مما أوتوا ويؤثرون على أنفسهم ولو كان بهم خصاصة ومن يوق شح نفسه فأولئك هم المفلحون والذين جاءوا من بعدهم يقولون ربنا اغفر لنا ولإخواننا الذين سبقونا بالإيمان ولا تجعل في قلوبنا غلا للذين ءامنوا ربنا إنك رءوف رحيم 9 
956,C,C,C,5,WIKI, Abdul Rahman denied that he is insane but that does not matter 
957,C,C,C,5,WIKI," Admin في 00 : 18 23 ربيع ثاني 1429 29 أبريل 2008 · التعليقات : 0 · قراءات : 49 · 	 =""http:fares9"
958,C,C,C,5,WIKI," April 17 th , 2008 , 05 : 06 PM رقم المشاركة : 7 بو حمد مشرف المنتدى الإسلامي الملف الشخصي الحالة يعطيك العافيه لنوشه لك اهتمام واضح في الشخصيالت الاسلاميه ا 5 سوف ابرز هنا بعض من جوانب حياة سماحة الشيخ عبدالعزيز بن باز رحمة الله عليه هو الإمام العالم العلامة الصالح الورع الزاهد ، أحد الثلة المتقدمين بالعلم الشرعي ، انتفع به المسلمون في مشارق الأرض ومغاربها في الفتوى والعلم ، ناصر السنة وقامع البدعة ، أبو عبدالله عبدالعزيز بن عبدالله بن عبدالرحمن بن محمد بن عبدالله آل باز آل باز أسرة عريقة في العلم إلى جانب التجارة والزراعة ، معروفة بالفضل والأخلاق "
959,C,C,C,5,WIKI, E ويكرام Wigram : يؤمن اليزيدية بالكائن الأعلى يزدان الذي يسمو على الكل ، لكنهم لايعبدونه ، إنّه ربّ السماء فحسب ، والأرض لا تدخل ضمن دائرة نفوذه أو مملكته ، ومن اسمه اشتقوا اسم طائفتهم اليزيدية على أصوب الاحتمالات وأرجحها 
960,C,C,C,5,WIKI, H 4 قد سجلوا ان هناك جسرا جويا من الطائرات التي تحمل شعار القوات المسلحة الامريكية تأتي يوميا إلى عمان بواقع 15 إلى 20 طائرة تحمل السلاح والذخيرة والعتاد للجيش الاردني 
961,C,C,C,5,WIKI, How do self - respecting modern Muslim women reconcile the fact that God allowed their husbands to beat them as a way to correct their behaviour 
962,C,C,C,5,WIKI," Leaving Islam is , in itself , a valid reason for declaring a man insane or criminal "
963,C,C,C,5,WIKI, M ومهما حاولت إدارة المؤشر فستستمع إلى ، الوش ، ولن تصل إلى أذنيك على الإطلاق أى جملة مفيدة 
964,C,C,C,5,WIKI, My hand wins هؤلاء هم أنبياء البشرية ورسلها 
965,C,C,C,5,WIKI, Our inherent fear of death is what compels us to believe that there is something ، out there ، that will save us and enable us to survive our physical death 
966,C,C,C,5,WIKI, SQL كود زهرة العلا زهرة العلا ممثلة مصرية قديمة لها العديد من الأفلام الرائعة ، ولدت في 10 يونيو 1934 في الإسكندرية مصر بعد حصولها على دبلوم من معهد الفنون المسرحية انتقلت مع عائلتها إلى المحلة ومن ثم إلى القاهرة حيث تتلمذت على يد الفنان المصري الراحل يوسف وهبي وعملت في مسرحه ثم اتجهت للعمل في السينما ، قدمت زهرة العلا أعمالاً وصلت إلى 120 فيلما و 50 مسلسل تليفزيوني على مدى تاريخها الفني 
967,C,C,C,5,WIKI, There are no other possible pleasant outcomes here 
968,C,C,C,5,WIKI, W لقبض الآف الدولارات التي تتجمع نتيجة زيارة الافواج السياحية ، اما باقي وقته فكان يمضيه في العاصمة بانكوك لغرض زيادة الدعاية والتنسيق مع المكاتب السياحية في سائر انحاء العالم لترتيب زيارة الوفود السياحية الى الحديقة 
969,C,C,C,5,WIKI," Within this simple fact lies the origin of mankind ، s obsession with Gods , religions , prophets and all other forms of superstition "
970,C,C,C,5,WIKI, [ 1 ] وفي الحديث القدسي : خلقت الأشياء لأجلك وخلقتك لأجلي 
971,C,C,C,5,WIKI, [ 10 ] ومن أجل ذلك كانت الثورات التحررية في العالم ، من أجل القضاء على عبودية للإنسان كثورة أبي ذر رضي الله تعال عنه على الأمويين وثورة الحسين عليه السلام وما تلاها من ثورات ، فقد أراد الأمويون أن يستعبدوا الإنسان عن طريق ما يسمى ب ، الاستبداد السياسي ، 
972,C,C,C,5,WIKI, [ 12 ] وقال - عليه السلام - أيضا : إياكم وتحكم الشهوات عليكم فإن عاجلها ذميم و آجلها وخيم 
973,C,C,C,5,WIKI, [ 13 ] وقال - عليه السلام - أيضا : أزرى بنفسه من ملكته الشهوة واستعبدته المطامع 
974,C,C,C,5,WIKI, [ 14 ] الطريق الثالث : تحرير الإنسان من سيطرة الخرافات والأوهام : إنّ العقل من أعظم نعم الله على الإنسان ، فهو مناط التكليف ، وهو شرف الإنسان ، ولولاه لأصبح الإنسان أقل شأناً من الحيوان كما قال أبو الطيب المتنبي : لولا العقول لكان أدنى ضيغمٍ أدنى إلى شرفٍ من الإنسانِ ولذا يجب على الإنسان أن يحترم عقله وفكره ، وأن لا يجعله عُشا للأوهام والخرافات أو أن تسيطر عليه الأساطير 
975,C,C,C,5,WIKI, [ 15 ] ثم قال - عليه السلام - : إنّ محمدا - صلى الله عليه وآله وسلم - ما كان يدّعي علم ما ادعيت علمه ، أتزعم أنّك تهدي إلى الساعة التي يصيب النفع من سار فيها ، وتصرف عن الساعة التي يحيق السوء لمن سار فيها 
976,C,C,C,5,WIKI, [ 2 ] وفي حديث نبوي نقله الري الشهري في ميزان الحكمة : ما من شيء أكرم على الله من ابن أدم 
977,C,C,C,5,WIKI," [ 22 ] 7 أَسَدٌ علىَّ وفي الحُرُوبِ نَعامة 7 اشرح قول ابن سِنان الخفاجِى [ 23 ] في وصف حمامة ، ثم بيِّن ما فيه من البيان : عليْنا وتتْلُو مِنْ صبابَتِها صُحْفَا [ 24 ] وهاتِفَةٍ في الْبان تُمْلى غَرامَها لما لَبسَتْ طَوْقاً وما خضَبَتْ كَفَّا [ 25 ] ولوْ صَدَقَتْ فِيما تقُولُ من الأَسى 	 =""http:forum"
978,C,C,C,5,WIKI, [ 7 ] وقد تعامل الإسلام مع الإنسان على هذا الأساس ، فأعطى للبعد الروحي حقه من الرعاية و الاهتمام ، كما أعطى للبعد الثاني الحيواني الجسدي أيضاً حقه من الرعاية و الاهتمام ، فلم يغفل جانباً على حساب الآخر كما هو الحال بالنسبة للنصرانية واليهودية المحرفتين ، حيث اعتنت الأولى بالبعد الأول فقط ، في حين لم يكن للبعد الروحي أي نصيب عند الثانية 
979,C,C,C,5,WIKI, [ 8 ] أجل هكذا يكون الإصلاح وتربية النفوس المظلمة بالذنوب 
980,C,C,C,5,WIKI, [ 9 ] الأمر الرابع : الإسهامات العملية للعقيدة الإسلامية في تحرير فكر الإنسان : لم يكتفي الإسلام بالتنظير لتحرير فكر الإنسان بل أسهم إسهاما فعالاً وعلى الصعيد العملي في تحرير الإنسان وذلك من خلال عدة طرق نذكر ثلاثة منها : الطريقة الأولى : تحرير الإنسان من التبعية للآخرين : إن التبعية بذاتها ليست مذمومة ولكن المذموم هو استعباد الإنسان لأخيه الإنسان فالحرية أساس إنسانية الإنسان ، قال أمير المؤمنين عليه السلام : أيها الناس إن آدم لم يلد عبدا ولا أمةً ، وإن الناس كلهم أحرار 
981,C,C,C,5,WIKI, [ إختلفت التسمية والسم واحد ] الأستاذة كوثر مصطفي : أكدت على أهمية النقاش الحزبي لهذا الموضوع الهام والمصيري خاصة وإن عضوية الحزب الشيوعي على أعتاب المؤتمر الخامس ، وإن إهمال مناقشة هذا الموضوع بتفصيل أكثر لن يفيد في معالجة هذه القضايا مجددة على أهمية قيام ندوات أخرى لتناول الأبعاد المختلفة لمثل هذه القضايا الحيوية 
982,C,C,C,5,WIKI, [ تعرض صورة القبة ] لاحظ هنا التشابه مع رمز الهلال على مآذن المساجد القبة الإيزيدية فالح باحث في الديانة الإيزيدية : القبة الإيزيدية لم تبنَ اعتباطياً 
983,C,C,C,5,WIKI, [ فاصل إعلاني ] الفرق بين الدين والنتاج الثقافي عثمان عثمان : مرحبا بكم مشاهدينا الكرام من جديد إلى حلقة اليوم من الشريعة والحياة والتي نتناول فيها المرأة بين العرف والدين ونستضيف فيها الدكتورة رقية العلواني عضو هيئة التدريس في جامعة البحرين دكتورة كنت قد سألتك قبل الفاصل عن الحديث الذي رواه أبو هريرة أنه يقطع الصلاة المرأة والكلب الأسود وعلقت السيدة عائشة رضي الله عنها فقالت شبهتمونا بالحمر والكلاب إلى أي مدى يتعلق هذا الموضوع بالثقافة التي كانت منتشرة وسائدة في ذلك الزمن 
984,C,C,C,5,WIKI, [ مز 48 ؛ اش 18 : 8 ؛ 7 : 18 ؛ 23 : 24 ؛ يؤ 17 : 3 ؛ مي 7 : 4 ] 
985,C,C,C,5,WIKI, and the Devil let out a mighty shout 
986,C,C,C,5,WIKI, n et T 3 ALI 
987,C,C,C,5,WIKI, p hp منقول ابو معاويه البناني 03 02 2007 ، 03 : 16 ص الصبر قام موقع بحثي السعودي بحثي دوت كوم بتطوير شريط أدوات مجاني ملحق بمتصفح الإنترنت وذلك أسوة بالعديد من الشركات العالمية مثل ياهوو وجووجل وغيرهما من كبار شركات الإنترنت 
988,C,C,C,5,WIKI," s aid منتدى مفتوح لا توجد ردود جديدة للقراءة فقط لا توجد ردود جديدة يتطلب كلمة مرور منتدى مفتوح توجد ردود جديدة للقراءة فقط توجد ردود جديدة الدخول فقط للمسجلين الإشارة على جميع المواضيع بأنها مقروءة : : امسح الكعكات الكوكيز المنشأة بواسطة المنتدى يجب تفعيل خاصية استخدام ملفات الكعكات الكوكيز ولغة جافا في المتصفح ليمكنك استخدام هذا المنتدى Powered by AL SADEEQ FORUM version 1 	 =""http:forum	 أنواع الكتب : - تلعب الكتب دوراً أساسياً فى ثقافة كل إنسان بل وبناء ثروته المعلوماتية ، كما أنها وسيلة يشغل بها الشخص أوقات فراغه "
989,C,C,C,5,WIKI, top طريقة العدوى بالجرب : حشرات الجرب سريعة الانتشار جداً وهي تحتاج إلى جسم دافئ ولا تستطيع أن تعيش أكثر من ساعة بدون جسم دافئ 
990,C,C,C,5,WIKI," top علاج الجرب : 1 - وضع محلول دوائي على الجلد لقتل الحشرة مثل Permethrim Elimite أو Kwell Lindane , وهذا المحلول يوضع من بداية من الرقبة نزولاً لأسفل ويستمر وضعه طوال فترة الليل ثم يُغسل صباحاً ويكرر ذلك يومياً لمدة سبعة أيام "
991,C,C,C,5,WIKI, top ماهو إحساس المصاب بالجرب 
992,C,C,C,5,WIKI, top ماهو شكل الجرب 
993,C,C,C,5,WIKI, top هل من الممكن أن تنتقل العدوى للإنسان من الكلب 
994,C,C,C,5,WIKI, top هل من الممكن أن تُخطئ في تشخيص الجرب 
995,C,C,C,5,WIKI, w ma تعالِ تعالِ إلي واسكنيني ومن نشوة الهوى اسقيني واسري مني مسرى الدماء في شراييني وصليني ومن لاهب جمرك احرقيني وتقربي مني برهة واشعريني 
996,C,C,C,5,WIKI, | أكثر من 1237 بايت | تعليقات الإمارات : الإيتيكيت الإماراتي بالتعامل مع الضيف والمضيف بواسطة Emarati في 19 01 2008 3 : 20 : 45 209 القراء إكرام الضيف من العادات والتقاليد العربية الإسلامية العريقة وقد جبل أهل الإمارات على إكرام الضيف وحبهم لهم وفرحهم لقدومه ولو أن هذه العادة بدت تضمحل في بعض العوائل شيئا فشيئا إلا أنها مازالت لدى البعض تقليد متعارف عليه وهنا حاولت جمع بعض العادات المتوارثة من العادات والتقاليد لدى بعض العوائل لكي نأخذ نبذة في كيفية التعامل مع الضيف أو المضيف في آن واحد 
997,C,C,C,5,WIKI, | أكثر من 1255 بايت | تعليقات الإمارات : مبروووووووووووك لقادتنا الميامين مبروك لمنتخبنا الأبيض الأمين 
998,C,C,C,5,WIKI, | أكثر من 1270 بايت | تعليقات الإمارات : ألهميني الشِعر بواسطة Emarati في 29 04 2008 9 : 00 : 12 174 القراء ألهميني الشعر لأعبر لك عن حنيني 
999,C,C,C,5,WIKI, | أكثر من 1667 بايت | تعليقات الإمارات : بعد رفض طهران للوساطة الروسية في القضية الإمارات تشبّه سيطرة إيران على جزرها ب 
1000,C,C,C,5,WIKI, | أكثر من 1887 بايت | تعليقات من هنا وهناك : الطلاق بين حزام المرور ومسلسل نور بواسطة زوار في 6 07 2008 6 : 15 : 46 35 القراء غريبة هي العلاقة الإنسانية بين الرجل والمرأة أو الأحرى بين الزوجين اللذين لايقدران الحياة الزوجية قدرها أو لايعرفان السبيل الأمثل لتقدير كل منهما للآخر 
1001,C,C,C,5,WIKI, | أكثر من 2100 بايت | تعليقات الإمارات : تعالِ إلي خاطرة نثرية بصوت إماراتي وللأبد بواسطة Emarati في 29 04 2008 6 : 21 : 41 157 القراء http : www 
1002,C,C,C,5,WIKI, | أكثر من 4743 بايت | تعليقات من هنا وهناك : لماذا العدائية من البعض لمواقع الآخرين 
1003,C,C,C,5,WIKI," | المعارف الإسلامية | اللغة والأدب والفن | مقالات فجر | ذاكرة فجر | تغطيات فجر | لقاءات وتقارير | فجر الجمعة | فجر الأخبار | إصدارات | منتديات فجر الثقافية | مكتبة فجر | صوتيات ومرئيات | معرض الصور | سؤال و إجابة | استبانات فجر | مجلة فجر | مواقع صديقة | اتصل بنا | بحث متقدم 	 "
1004,C,C,C,5,WIKI, « الله الذي سخر لكم البحر لتجري الفلك فيه بأمره ولتبتغوا من فضله 
1005,C,C,C,5,WIKI, « انا عرضنا الامانة على السماوات والارض والجبال فأبين ان يحملنها واشفقن منها وحملها الانسان 
1006,C,C,C,5,WIKI, « هو أنشأكم من الأرض و استعمركم فيها 
1007,C,C,C,5,WIKI, « واعلموا أنما غنمتم من شئ فأن لله خمسه وللرسول 
1008,C,C,C,5,WIKI, « ونفس وما سواها فألهمها فجورها وتقواها الشمس 91 7 - 8 وعلى اساس من المعيار المذكور يعد كل تناقض واختلاف اجتماعي انساني في المجتمع والتاريخ يرجع الي التناقض الداخلي بين هذين الجانبين فكل النزاعات والصراعات التاريخية والاجتماعية تكمن في هذه النقطة لا في وسائل الانتاج ان وسائل الانتاج ما هي الا الات يصنعها الانسان على أثر طاقاته الذاتية ليحصل من خلال على قدرة وامكان اكبر ، فوسائل الانتاج يمكنها ان توفر القدرة وتهيئ الفرصة اما الذي يصنعها والذي يستخدمها سلباً او ايجاباً ويكون تجاهها اميناً او خائناً ، يصمد او يتخاذل في قبالها انما هو الانسان نفسه 
1009,C,C,C,5,WIKI, « يا أيها الذين آمنوا هل أدلكم على تجارة تنجيكم من عذاب اليم تؤمنون بالله ورسوله وتجاهدون في سبيل الله بأموالكم وأنفسكم الصف : 10 11 « وأقيموا الصلاة واتوا الزكاة واقرضوا الله قرضا حسنا المزمل 20 « ان تقرضوا الله قرضا حسنا يضاعفه لكم ويغفر لكم التغابن 17 2 - الانسان هو محور الارتباط بعالم الغيب وهو صانع التاريخ : يعد الانسان في التصور الكوني القرآني موجوداً مختاراً ليكون محور الارتباط بين عالم الغيب وعالم الشهادة وهو لوحده الحامل لثقل هذه الامانة والمسؤولية والبالغ لمقام الخلافة الالهية الرفيع في هذا العالم 
1010,C,C,C,5,WIKI, · إن إحياء ذكرى الحسين عليه السَّلام إنما هو إحياء لقضية الإسلام و الاُمة ، و إحياء لذكرى كل شهيد ، و إنتصار لقضية كل مظلوم 
1011,C,C,C,5,WIKI, · إن الهدف الذي استشهد الحسين عليه السَّلام من أجله هو نفس الهدف الذي سعى لتحقيقه رسول الله صلى الله عليه وآله و ضحَّى في سبيله ، فالنبي محمد صلى الله عليه وآله هو الذي غرس شجرة الإسلام و الحسين هو الذي سقى هذه الشجرة بدمه و دماء أنصاره ، فالإسلام محمدي الوجود و حسيني البقاء كما قيل و لولا تضحية الحسين عليه السَّلام لما بقي من الإسلام شيء ، و لعل قول الرسول صلى الله عليه وآله : حسين مني و أنا من حسين ، أحب الله من أحب حسيناً ، إشارة إلى ما ذكرنا 
1012,C,C,C,5,WIKI, · تعفى من الرسوم الجمركية المواد الاستهلاكية التالية التي يصطحبها معه المسافر والتي يجب ان يصرح عنها : ليتر كولونيا ، ليتر من المشروبات الروحية ، مجموعتا ورق لعب مستعملتان ، 200 سيجارة أو 50 سيجار أو 250 غراماً من التبغ 
1013,C,C,C,5,WIKI, · تعفى من الرسوم المواد التالية التي يصطحبها معه المسافر بشرط أن تكون مستعملة وأن يصرح عنها وأن يخرجها معه من سورية : آلة تصوير فوتوغرافي مع فيلمين آلة تصوير سينمائي للهواة منظار مزدوج آلة موسيقية قابلة للحمل آلة تسجيل قابلة للحمل عربة أطفال آلة كاتبة قابلة للحمل أشياء وأدوات صغيرة مستعملة في المخيمات أدوات ألعاب فردية دراجة عادية بيسكليت بندقية صيد مرخصة من قبل سلطات بلد المسافر ومن قبل السلطات السورية مكواة صغيرة الأدوات الطبية التي يحملها عادة الطبيب معه أدوات زينة أغطية سفر 
1014,C,C,C,5,WIKI, · ثالثاً : علاقة القلق - إزدواج المشاعر - التى يكون فيها الطرفان غير آمنين على العلاقة ، ويظلان فى إنزعاج دائم وقلق مزمن وسؤال مستمر ، هل مازال حبيبى على نفس درجة الحب القديمة 
1015,C,C,C,5,WIKI, · رسم التأشيرة يحسب على أساس مبدأ المعاملة بالمثل مع بلد صاحب الجواز 
1016,C,C,C,5,WIKI, · شاطئ الراحة : من الشواطئ الحديثة التي قامت بتوجيهات كريمة من سيدي رئيس الدولة بمنطقة الشهامة القريبة من أم النار حيث تنتشر المسطحات ضراء على جنباته والمطاعم الراقية والهدوء التام ويوجد قسم خاص بالنساء ومسبح خاص لهن بعيدا عن أعين الفضوليين 
1017,C,C,C,5,WIKI, · على المسافر الذي تتجاوز مدة إقامته في سورية 15 يوماً أن يراجع دوائر الأمن من أجل تمديد إقامته على جواز سفره ، ويتوجب عليه دفع مبلغ 200 ليرة سورية عند مغادرته القطر 
1018,C,C,C,5,WIKI, · لا توجد قيود على إدخال العملات الأجنبية على أن لا يتجاوز المبلغ الذي يحمله المسافر عند المغادرة ما تم التصريح عنه عند الدخول 
1019,C,C,C,5,WIKI, · لا يحتاج المسافر إلى تأشيرة خروج سورية إذا كانت مدة بقائه لم تتجاوز 15 يوماً 
1020,C,C,C,5,WIKI, · يجب ألا يكون جواز السفر ممهوراً بتأشيرة إسرائيلية 
1021,C,C,C,5,WIKI, × القيصر في أميريكا ×
1022,C,C,C,5,WIKI, × صاية و صرماية 
1023,C,C,C,5,WIKI, × ما قاله همام عن القيصر ×
1024,C,C,C,5,WIKI, ، rlm ، ولأن هذه الأرقام تعني التفاصيل 
1025,C,C,C,5,WIKI, ، ، صفحة الاستفسارات الساهرية صوووووووتووووووووا الآن للقيصر وبكثااااااااااااااااافة الساهر فى اغنية قديمة ليست من الحانة ، كاظم وفائق وخلي نسولف ، كاظم الساهر نجم الاسبوع والله برااااااااافو ياصوت العراق والعرب مثل النقش بالحجر كاظم الساهر يترك ، التلميذة ، ويتفرغ ل ، البنية ، 
1026,C,C,C,5,WIKI, ، ، ماذا قال رضا العبدالله عن كاظم مهرجان جرش اخر ما ورد عن مهرجان قرطاج 
1027,C,C,C,5,WIKI, ، ، وفي كلام أمير المؤمنين ما يحتوي على حقيقة سير الأنبياء وهي الانقطاع بالكل عن الناس إلى الله في الرجاء والخوف ، وعن الدنيا إلى الآخرة 
1028,C,C,C,5,WIKI, ، أزمة المعلومات ، في جرائدنا اليومية ! تُقْرَأ الجريدة اليومية لثلاثة أشياء : ، المعلومات ، على أن يجتمع فيها ، الجديد ، و ، المفيد ، و ، الرأي ، و ، الإعلان 
1029,C,C,C,5,WIKI, ، أضف تعليق عدد التعليقات = 2 جميع التعليقات تعبر عن وجهة نظر اصحابها وليس عن وجهة نظر الشبكة الله يرحمك ياصدام 
1030,C,C,C,5,WIKI, ، أضف تعليقك التفاصيل 
1031,C,C,C,5,WIKI, ، أنت في مأرب ، وهناك قضايا كثيرة تعكس نفسها على العملية التربية وعلى التعليم الجامعي ، وأنت متخصص في مجال الإدارة التربوية ، ما مدى تأثير النزاعات والثأر على واقع التعليم في مأرب ؟ - لاشك لها تأثير 
1032,C,C,C,5,WIKI, ، أنتم الآن في عامكم الثاني ، كيف مرت السنة الفائته مع طلاب الحاسوب ؟ - ركزنا في العام الماضي على المقررات النظرية التي لا تحتاج إلى تطبيقات 
1033,C,C,C,5,WIKI, ، أهم اعماله ومؤلفاته تفسير القرآن الكريم من أول سورة الكهف حتى آخر القرآن العظيم مع تفسير سورة الفاتحة في النهاية 
1034,C,C,C,5,WIKI, ، إذا تطابق المثلثان صارت العلاقة مثالية ، وإذا لم يتطابق المثلثان فإن علاقة الحب تحتاج إلى مراجعة ووقفة تأمل طويلة ، لأن هذه الأضلاع الثلاثة تعبر عن مدى قوة وإتزان علاقة الحب 
1035,C,C,C,5,WIKI, ، إذاً أنتم تواجهون تحديات على مستوى التجهيزات وعلى مستوى المجتمع 
1036,C,C,C,5,WIKI, ، إن النبي صلى الله عليه وسلم أشرف الناس نسبا ، وأكملهم خَلْقا وخُلُقا ، وقد ورد في شرف نسبه أحاديث صحاح ، منها ما رواه مسلم : أن النبي صلى الله عليه وسلم قال : « إن الله عز وجل اصطفى كنانة من ولد إسماعيل ، واصطفى قريشا من كنانة ، واصطفى من قريش بني هاشم ، واصطفاني من بني هاشم ، 
1037,C,C,C,5,WIKI, ، اتِّفاق التهدئة ، نتائج وتوقُّعات ! الآن ، نرى النتائج على الأرض ؛ ولقد كانت ، توقُّعاً ، من قبل ، في التاسع عشر من حزيران الماضي ، دخل ، اتِّفاق التهدئة ، بين ، حماس ، وإسرائيل حيِّز التنفيذ 
1038,C,C,C,5,WIKI, ، اذا كان الوضع قائماً بهذه الصورة ، كيف هو الحال بالنسبة للفتيات ؟ - في المحافظة لايزال أقل مما يتمنى الشخص 
1039,C,C,C,5,WIKI, ، البادونج ، قبيلة مسالمة تعتبر قبيلة البادونج جزء من قبيلة اكبر تسمى ، قبيلة كاراني ، وكانت الاراضي التي تسكنها هذه القبيلة قد شهدت معارك عصابات مستمرة منذ عام 1984 بحكم موقعها الملاصق لدولة تايلاند 
1040,C,C,C,5,WIKI, ، المجلس الأعلى للإعلام ، إذ حسَّن ، مسطرته ، ! كل ، المساطِر ، نسبية ، على ما اثبت آينشتاين في نظريته ، النسبية الخاصة 
1041,C,C,C,5,WIKI, ، بالرغم من هذا إلا أن أساسهما النفسى شديد الشبه والقرب 
1042,C,C,C,5,WIKI, ، بالطبع لا ، فعلماء النفس يقولون بالنسبة لهذه المشكلة أن هذا التناقض الظاهر والحيرة البادية وصعوبة الوصول إلى قرار ، كل هذا ناتج من أننا لم نتعلم منذ الصغر كيف نحب 
1043,C,C,C,5,WIKI, ، بالمقابل ، لم يفعل الحكم في دمشق ما يمكن أن يوحي أو يطمئن العالم ، إلى أن هناك رغبة حقيقية بالاصلاح والمصالحة ، وهو ما تطالب به المعارضة ، ويتطلّع إليه العالم ، سواء من يحب سورية أو من يختلف مع الحكم فيها 
1044,C,C,C,5,WIKI, ، بعد أن فشلوا في ذلك هاهم يضعون العصي في عجلة تولي امرأة لمنصب وزيرة في الكويت 
1045,C,C,C,5,WIKI, ، حسسي نفسك إنك مسئولة عن الدين ، لإنك فعلا مسئولة عنه أمام الله 
1046,C,C,C,5,WIKI, ، ربيعة ، هو حينذاك اكبر فقيه يجتهد رأيه ليستنبط الحكم عندما لا يجده في نص قطعي الدلالة 
1047,C,C,C,5,WIKI, ، سَبِّحِي يَا أُورُشَلِيمُ الرَّبَّ 
