ID,CEFR.Top,CEFR.Sub,CEFR,Original Level,Source,Sentence
492,A,A1,A1.1,1,ALC, وبالنسبة أسرتي هم يقولون أي التخصص أريد أنا سياعدوني إن شاء الله
493,A,A1,A1.1,1,ALC, وبالإضافة أيضاً: تشجيع بعض المدرسين لى وتشجيع بعض الزملاء أيضا بمشاركتي فيها إذا شاء الله
494,A,A1,A1.1,1,ALC, وباستخدام جزيئات النانو كعوامل للتباين ( كبديل عن الصبغة) نحصل على صور بالرنين المغناطيسي والأشعة فوق الصوتية ذات تباين وتوزيع أفضل
495,A,A1,A1.1,1,ALC, وبإذن الله سأعود مرة أخرى
496,A,A1,A1.1,1,ALC, واما الرحلة لا خيره كانت بأجازة الحج قضينا لاجازه ب دبي وكانت اجواء خياليه برفقت لاصحاب وكانت رحله ممتعه وعيدنا ب دبي مول وقضينا لاجازه لمدة اسبوع فأنهو ليس كافي للمتعه
497,A,A1,A1.1,1,ALC, واليوم التاني ذهبنا مع الطلاب إلى المصنعة التمور
498,A,A1,A1.1,1,ALC, واليوم الاربعاء ذهبت الامسباح سلهلانها وتاسباحت وريحت ايلا حديقت الوطن وادحلت البرج واستفر عن الكتب الحديثة وريحت اسيينما وشهدنا افلام اروعب ثم اريحت الا البيت وذهبينا انا وواليدي لا احد الماكانات الكوري وارجعنا الا البيت وريحت الا لجنا دريه انا والصدق شهدنا العرض الجميل
499,A,A1,A1.1,1,ALC, والنانومتر هو وحدة قياس أطوال غاية في الدقة (واحد على بليون من المتر) ول ايمكن رؤيته بالميكروسكوب التقليدي؛ على هذا المستوى من الصغر تتم العمليات الحيوية داخل الخلية تطبيقات تقنية النانو في المجال الطبي 
500,A,A1,A1.1,1,ALC, والمعذرة عن التقصير واسأل الله أن يفقك ويوفق الجميع وأعتذر لك مرة أخرا أيها الباحث ولعلي كتبت قليلاً وشكراً
501,A,A1,A1.1,1,ALC, والمسلمون هنا أقل من %10
502,A,A1,A1.1,1,ALC, والله كانت الرحلة ممتعه
503,A,A1,A1.1,1,ALC, والله طال عمرك طلعنه بالأجازة مكة المكرمة مع الأهل الساعة 4 العصر بالنقل الجماعي برمضان وخدو عمرةو كل شي وجلسنة بمكة المكرمة تقريباً يوم أو يومين وكلنا أمبسطنا وفلينا ها والحمد لله على كل حال وبعدها رجعنا إلى الرياض الساعة 2 الضهر ويوم مشينا الضهر وصلنا تقريبا الساعة 11 بالليل وكلنا تعبانين فينه النوم وعلى العموم أهم شي رحنة مكة المكرمة بالسلامة ورجعنة بالسلامة ويوم رحنة البيت كلهم مبسوطين لأنه رجعنه ولا طولنا عليهم
504,A,A1,A1.1,1,ALC, والله سبحانه وتعالى يفتح الأسباب لتحقيق هذا حتى فضل الله على بالذهاب إلى هذه المملكة المباركة وبالتعليم المفتاح الكتب يعني التعليم اللغة العربية في المعهد وفضل الله بالجلوس على يد العلماء هذه أمتي 
505,A,A1,A1.1,1,ALC, والكثير من هذه الأسئلة حتى تقدم رجلٌ إلى السائق قائلاً: ايها الأخ الناس تريد أن تصلي وأنت لم تتوقف إلى محطة هل يوجد خطاب ما دون علمنا
506,A,A1,A1.1,1,ALC, والقيام بطواف الوداع ( الإفاضة) في جو إيماني مفعم بالراحة والطمأنينة
507,A,A1,A1.1,1,ALC, والقطارات لا تتوقف 
508,A,A1,A1.1,1,ALC, والقران، والتمتع، وأنا نويت بالتمتع وتمتعت في الحج وفى اليوم الثامن من، ذهبنا إلى منى، ثم أدينا مناسك الحج كلها تماما من منى إلى عرفة، ومن عرفة إلى مزدلفة، ومن مزدلفة إلى منى أيضا حيث قضينا يومين فى منى ومنا من تأخر لثلاثة أيام فى منى، ومنا من تعجل فى يومين
509,A,A1,A1.1,1,ALC, والقرآن الكريم والسنة النبوية هما أساس الإسلام، إذا نريد أن نفهم الإسلام والعلوم الإسلامية جيدا، لابدّ أن نجيد اللغة العربية المسلم يجب أن يعرفها ويتكلمها ويكتبها ويفهمها جيدا
510,A,A1,A1.1,1,ALC, والفطور التقليدي في اليابان عبارة عن أرز مع سمك مشوي، ما لم يستطع أحد منا أكله ولكن كانت قد قدمت منه سلطة وبعض الفواكه فكان هذا فطورنا لليوم الأول بعد الفطور ذهبنا لرؤية (قلعة أوساكا)، وهي أحد أهم المعالم التاريخية لهذه المدينة، بعد (القلعة) ذهبنا لرؤية 0معبد الذهب)، ونسبة إلى اسمه بأنه مصنوع بنسبة كبيرة من الذهب، الغريب في ذلك المعبد كونه نظيفا مع أنه لا يوجد أي شخص ينظفه، بل أنه ممنوع الإقتراب منه، بعد معبد الذهب ذهبنا إلى معبد آخر لرؤية كيفية صنع الشاي الياباني وتذوقه لأول مرة
511,A,A1,A1.1,1,ALC, والعياذ بالله وقل الناس الذين جهلهم يقتصر على فروع الدين فقط
512,A,A1,A1.1,1,ALC, والعملية الخيرية للمئسسة هذه
513,A,A1,A1.1,1,ALC, والصلاة والسلام على أشرف الأنبياء والمرسلين، وعلى آله وصحبه ومن تبعهم بإحسان إلى يوم الدين
514,A,A1,A1.1,1,ALC, والصلاة والسلام على أشرف الأنبياء والمرسلين وعلى آله وصحبه ومن تبعهم وسلك نهجهم وسار على طريقتهم بإحسان إلى يوم الدين
515,A,A1,A1.1,1,ALC, والصلاة والسلام على أشرف الأنبياء والمرسلين سيدنا محمد صلى الله عليه وسلم خاتم الأنبياء والمرسلين
516,A,A1,A1.1,1,ALC, والسلام عليم ورحمة الله وبركاته
517,A,A1,A1.1,1,ALC, والسلام عليكم ورحمة الله وبركاته
518,A,A1,A1.1,1,ALC, والزيارة الأماكن التاريخية في المكة عن أمور الدنيوي، نتحدث عن القرة القدم والقرة السلة، وماذا نفعل في إجازة صيفية (إجازة كبيرة)، في الساعة واحدة وقفنا واسترحنا لست الساعة، وفي هذه الوقت أكلنا الطعام وصلينا الظهر رجعنا إلى سفرنا في الساعة الثانية، وتعبت كثيرا ولذلك نمتُ، إستيقظت اذا وصلنا إلى ميقات ألبسنا الإحرام والنوينا لأداء العمرة
519,A,A1,A1.1,1,ALC, والرأي في هذا التخصص هي أن أتقن القرآن الكريم وتفاسيره فم أخذ الرأي من أي شخص أخر بل الرأي من عندي
520,A,A1,A1.1,1,ALC, والذي يحتاج الداعي هي العلوم الشرعية أكثر من التعميق أو التبحر في العربية وأدبه
521,A,A1,A1.1,1,ALC, والذي يتخرج من كلية اللغة قد لا يستطيع أن يترجم كتب ديني لأن المصطلاحات تختلف
522,A,A1,A1.1,1,ALC, والدين أرادني أن أعمل ولكن ما حصلت عن الوظيفة المناسبة كان عندي صديقي عاملاً في ميدان الإنشاء مباني، ونصحني أن أستمر في دراسة في هذا المجال فأستخرت وأخذت نصيحة وبعد السنة أكمله ماجستير ولله الحمد قبل أن تخرجت وجدت عمل مع شركة كبيرة شغلت مع هذه الشركة لمدة سنتين ونصف في اثناء هذه الأيام وجدت فرصة عن تفكير وحسبت عن حياتي عمر كان 33 وكنت متزوجا مع ابن رأيت زملائي حولي في العمل أكثرهم كانوا كبير في السن ومكثوا في نفس العمل لسنوات كثيرة فكرت عن نفسي هل هذا هدفي في حياتي الراتب كان جيدا والعمل كان سهلا
523,A,A1,A1.1,1,ALC, والدي كانا الأساس في كل خطوة ، وكانا يفتحان الطرق أمامي ، ويتكفلان بكافة الإجراءات الممكنة لمساعدتي ، فقد فتح لي والدي مكتبته لأستضيف فيها الطالبات التركيات وأعلمهن ، وقام بمناولتي الكتب التي تساعدني في تخصصي ، حتى أني أخذت من مكتبته الكبيرة عدة كتب ، ولا أظنني سوف أرجعها ، كما قاما بتشجيع تقديمي في هذا التخصص الفريد والنادر ، وأن أشغل به ، وأنجز ، وأن أكمل الماجستير والدكتوراة والأستاذية ومافوقها ، فقد كانت وصيتهما دائما ( العلم إلى الممات)، وقاما بدعمي تماما في قضية الابتعاث إلى الرياض بتوفير كل وسائل الراحة والترفيه 
524,A,A1,A1.1,1,ALC, والدي الحنون كالعادة في مثل هذه المواقف يتكلم بكلمات دافئة حانية ، انسابت كالبلسم الشافي على قلوبنا المرتاعة
525,A,A1,A1.1,1,ALC, والدعوة هي طرق الدعوة لبث أصول الدين
526,A,A1,A1.1,1,ALC, والدتي مثلاً في بعض الأحيان تكون المحفز وأحيان اخرى تكون اشخص المحبط
527,A,A1,A1.1,1,ALC, والداعي يحتاج إلى موهبة الموعظة الحسنة، فهي أساس النجاح وهذه الموهبة ليس عندي بقوي كما تنغي، والسبب: لا أجد فرصة لإلقاء الخطب أو الموعظة إلا إذا أكن في البيت في البلد، أما سلاح الحكمة فهو العلم الشرعي، وأنا مستمر في نيل هذا العلم، والجامعة خير عون لي في هذا، وسأدخل أنهل من مشرب كلية الشريعة إن شاء الله، فأوجو أن هذه الكلية تزودني بسلاح العلم الشرعي وتسعدني كثيرا – والله هو الموفق لكل خير -
528,A,A1,A1.1,1,ALC, والحمد لله كل طلاب من بلادي يرغبون دروس من الدين كلية الشريعة أو أصول الدين
529,A,A1,A1.1,1,ALC, والحمد لله رب العالمين وصلى الله على نبينا محمد وعلى آله وصحبه أجمعين
530,A,A1,A1.1,1,ALC, والحمد لله رب العالمين
531,A,A1,A1.1,1,ALC, والحديث النبوي يوضح ويشرّح القرآن وهو العلم الذي يحتاج الناس بعد القرآن الكريم وبعده العلوم الأخرى
532,A,A1,A1.1,1,ALC, والجدير بالذكر هنا أن منطقة الشمال كانت تحت سيطرة النمور التاملي 30 سنة تقريبا
533,A,A1,A1.1,1,ALC, والتي قد تعالج موضوع اللغة من خلال علاقته التطبيقية بالعلوم المختلفة الأخرى فهو لايحصر نفسه في العلوم الأساسية للغة العربية من أدب ونحو وبلاغة ، بل يتعدى ذلك إلى مجالات أخرى لها صلة بالغة مثل علم اللغة الاجتماعي ، وعلم اللغة النفسي ، وعلم اللغة الحاسوبي ، وصعوبات الكلام ، وتعليم اللغة العربية لغير الناطقين بها 
534,A,A1,A1.1,1,ALC, والتعرف على القضايا العلمية المتصلة بعلم اللغة التطبيقي وفروعه المختلفة، والتعرف على أسس ومبادئ تعليم العربية للناطقين به ولغير الناطقين بها، وكذلك من خلال هذا التخصص تتجلى أهمية علم اللغة التطبيقي في معالجة القضايا اللغوية التطبيقية عامة، ومعالجة القضايا المتعلقة بتعليم اللغة العربية للناطقين بغيرها خاصة
535,A,A1,A1.1,1,ALC, والتخصص يملك تنجنيد عسكري وهو ما يقارب 45 يوم يتعود فيها الشخص على اساليب وتمارين عسكرية ورياضية وقد سمعت عن هذا التخصص انه يتخلله تجارب (( القفز المضلي )) وهذا هو حلمى لكي يتعود الشخص لا سمح الله إذا حدث خلل في الطائرة أو أي مشكلة يغادر الطائره عبر ذلك القفز 
536,A,A1,A1.1,1,ALC, والتخصص في الدعوة إلى الله ليس سهلا، فهو تحتاج إلى الصبر والجهد المسلسل والتدريب على الخطابة والكتابة والتحصيل العلمي الواسع، ولعلي أنا مقصر في هذه الأشياء ولهذا أرى النجاح إلى الآن في هذا التخصص بالنسبة لي بعيدا، ولكن هدفي وإرادتي وعزمي هو: هو فقط لا غير، فأعتقد أن بعد المسافة لا يعوقني ولا يتعبني مع هذ العزم الحازم القاطع –بإذن الله-
537,A,A1,A1.1,1,ALC, والتأشيرة قد أرسلت إلى عاصمة ألبانيا، دولة مجاورة، لأنه لا توجد سفارة السعودية في صربيا، بسبب عداوة صربيا للسعودية لأن السعودية كانت تساعد المسلمين في البوسنة خلال وبعد الحرب
538,A,A1,A1.1,1,ALC, والأم تاريخ لا يتكرر
539,A,A1,A1.1,1,ALC, والأطفال التي فقدت حنان الأسره
540,A,A1,A1.1,1,ALC, والآن سيأتي عيد الأضحى وأتمنى أن أذهب هناك لأداء الحج نيابة عن أمي لأن أمي قد ماتت عندما كنت صغيراً لأن في بلداننا بعضنا لا يستطيعون الحج والعمرة سبب يحتاج إلى النقود الكثيرة والقيود صعبة والآن فرصة لنا لجميع الطلاب فلا بد أن نذهب هناك لأن إذا كنَّا في بلادنا ربما لا نستطيع الذهاب إلى مكة؛ لأن النقود لا يكفي
541,A,A1,A1.1,1,ALC, والآن جولة من المتعة في أكواريوم المركز العلمي
542,A,A1,A1.1,1,ALC, واعفر لجدي وجدتي وجمع موت المسلمين
543,A,A1,A1.1,1,ALC, واعجبني كثيرا فكلية الشرعية تشمل تقريبا العلوم كلها، فيها الفقه واللغة وكذلك العقيدة وطرق تدريس وإلخ عليّ أن اجتهد في هذا المجال لأنّ المسلمين في بلدي في حاجة ماسة إلى من يتعلم العلوم الإسلامية ثم يقوم بتعليمها
544,A,A1,A1.1,1,ALC, واعتمرنا الساعة 8 وخلسنا جلسنا في المسجد الحرام ورجعنا الجمعه الساعة 3 العصر وانا نمت كان مصدع ونمت ومشينا على الرياض وقفناء عند مطعم كبير ويم نزاء كلناء من الباص انا ابوي ريحين الحمام لقيناء واحد مية ابوي دف على الاسعاف ويوم جو الاسعاف قالو من موته ابوي قال والله مو ان قال راي الاسعاف محدق انت خلاس شيل ولدك ورح ويوم وصلناء على البيت اهلي سوء لامي مفاجاء السلام عليكم ورحمة الله وبركاتو
545,A,A1,A1.1,1,ALC, واستفدنا بهده الرحلة استفادات كثيرة وشعرنا فقر الناس في هذه المنطقة
546,A,A1,A1.1,1,ALC, واستذوقناه، إلّا أن مالت الشمس للغروب، فبدأنا بالاسحمام، وقضينا قبل المغرب هذا المهام
547,A,A1,A1.1,1,ALC, واستأجرنا سيارة قبل الانطلاق إلى هناك، وجهزنا بعض اللوازم، مثل المياه الباردة، وعدة العلبات من العصير
548,A,A1,A1.1,1,ALC, وادعو الله ان يحقق لي ما أتمناه وجميع المسلمين 
549,A,A1,A1.1,1,ALC, واختلف بينهم بدعة والشرك صغير حتى الشرك كبير، فلابد أن أدرس، أنا وطلاب أخرون ،أن ندرس الدين الحق لكي نبلغ ونتعلم الناس في بلادنا ما تعلمنا 
550,A,A1,A1.1,1,ALC, واختار المسلمون خالد بن الوليد قائدا لهم
551,A,A1,A1.1,1,ALC, واتفقوا على ذلك، وكانت هذه الرحلة في شهر رمضان المبارك، وبإذن الله أخذنا التأشيرة العمرة
552,A,A1,A1.1,1,ALC, وابنة عمي حفزتني وأثارت فيني الحماس الشديد لأنها الآن دكتورة أطفال
553,A,A1,A1.1,1,ALC, وإنى لمستغرب لما وصلنا إلى المطار في إثوبحى (Ethopia) عند هبوط الطائرة لأن كل شيء تغير تمام حتى ظننت ألّا ملجأ إلا الموت وبالى إلى خالى عن جسدى وبعد قليل استقرت الطائرة على الارض بسلامة وفتحت عيني فإذا بمملكة السعودية العربية وحينئذ لم أستطع التلفظ شيئا إلّا قول الحمد على سلامة الرحلة التى استغرقت ثمان ساعات فى الجوِّ
554,A,A1,A1.1,1,ALC, وإننى أود أن أتعلم فى كلية اللغة العربية كى أفهم الدين، وقد سبق أن نلتُ أن ميولى إلى اللغة العربية منذ صغرى، وذلك حين أرسلنى أبى إلى مدرسة الابتدائية لتعليم اللغة العربية، وبدأت بتعليم القران الكريم والكتابة على أيدى المخصصين والأكفاء فى ميدان تعليم وتعلُّم وبالتدرج يستقر المعلومات فى ذهنى، وبدأت ألتهم العلم من أيدى أصحابه حتى أتقن القراءة والكتابة
555,A,A1,A1.1,1,ALC, وإن مناهج كلية الشريعة في جامعة الإمام محمد بن سعود الإسلامية جميلة جدا ومتوافرة كل المواد مثل الشريعة واللغة والقرآن والحديث هذه جامعة جميلة جدا من الجامعات الأخرى
556,A,A1,A1.1,1,ALC, وإن لم أتوفق في دراسة هذا المجال، فمجال الصحافة والاعلام مجال يناسب شخصيتي وطموحي وميولاتي لذلك سأسعى جاهدة لتحقيق احلامي كي اكون فخرا لعائلتي وكي ارفع راس أبي عالياً وكي ارى ابتسامة الرضى على نفيامي فرحةً بما وصلت اليه بجهودي
557,A,A1,A1.1,1,ALC, وإن شاء الله سيجري الأمر على منواله
558,A,A1,A1.1,1,ALC, وإن شاء الله بإذن الله بعد تخرجت من مرحلة الدبلوم سأواصل الدراسة في هذا المجال مباشرة وسأحسن فيه وأرى أن هذا المجال مهم بنسبة لي لأني أحب الأعمال الدعوية ،وأنا أيضا أسكن في البلاد الكفر لابد عليّ بالتعلم لكي أحصل على العلم كثير
559,A,A1,A1.1,1,ALC, وإن سألتني ما هدفك أو ما حلمك
560,A,A1,A1.1,1,ALC, وإن البلدان العربية لازالت متحافظة بدينهم وأخلاقهم والثقافة الإسلامية والعادات والتقاليد الإسلامية العربية
561,A,A1,A1.1,1,ALC, وإلى الدين الحنيف وأنا أيضا كذلك أبذل قصاري جهودي لتعليم الشريعة وأدرس دائما الفقه وأصوله وأحاديث وأصوله واللغة العربية
562,A,A1,A1.1,1,ALC, وإلى الآن أنا في المعهد، أنتظر بلهف للالتحاق بالشريعة، وأرجو أن كلية الشريعة تسعدني كثيرا وتجعلني على وشك الحصول على غرضي وهدفي، وأدعو الله تعالى أن يجعلني من خدام دينه المخلصين
563,A,A1,A1.1,1,ALC, وإلتحق في بلدي إلى مدرسة العربية في بلدي ودرست هناك اللغة العربية والنحو والصرف والقواعد والشريعة الإسلام وتخرجت منها ثم أردت أن أواصل دراستي في إحدى الجامعات المملكة
564,A,A1,A1.1,1,ALC, وإذا وصلنا إلى مكة نزلنا من السيارة ووضعنا كل الأشياء التي معنا في الفندق
565,A,A1,A1.1,1,ALC, وإذا نظرنا إلى اللغة مهمة جدا في حياة الإنسان، كما نعرف خلال رحلات في أنحاء العالم، ومن خلال بحث نجد كتابا تترجم من لغة وإن كنت باحثا وما تجيد إلا اللغة واحدة وبحثك أو موضوعك متعلق به ماذا تفعل أو ستقوم بترجمته قد يكون صعبا لديه، لأن من يجيد عدة اللغات والذي يجيد واحداً بينهم فرقا شاسعاً حتى في طلب عن البحث قد يجد حظا من يجيد كثيرا اللغة من الذي يجيد اللغة، وبكل هذه الأمور ما أردت أن أسعى إى ما أريده ، لأني سأخصص في السنة التالية واستعد بكل استعداد من قبل هذا التخصص ونسأل الله أن يسهل لنا ما نريد أن نسعى إليه حاضرا أو مستقبلا والسلام عليكم ورحمة الله وبركاته
566,A,A1,A1.1,1,ALC, وإذا انتهينا من الطواف صلينا ركعتين خلف مقام إبراهيم
567,A,A1,A1.1,1,ALC, وإذا انتهينا من الطواف ذهبنا إلى الصفاء للسعي
568,A,A1,A1.1,1,ALC, وأيضا مع هذا التخصص علاقة لأن قبل ما حضرت الجامعة ودرست في بلدي القرآن والحديث ولذلك يسهل لي أكون متخصصا في أصول الدين
569,A,A1,A1.1,1,ALC, وأيضا زرنا أماكن مختلفة ومعالم المريحة قضينا في مكة أربعة أيام الحمد لله الرحلة ممتعة
570,A,A1,A1.1,1,ALC, وأيضا اشترينا التذاكر وكنا في هذه الرحلة ثلاثة أشخاص اتجهنا إلى المطار
571,A,A1,A1.1,1,ALC, وأيضا أُخبرت بأن زوجتي مقبولة بجامعة الأميرة نورة بداية من هذا الفصل، ففرحت وحزنت في نفس الوقت
572,A,A1,A1.1,1,ALC, وأنفق أغنياء الناس في بلدي أموالا كثيرا لطلاب الذين يدرسون في الكليات والمدارس لأنهم محتاجون إلى عالم يدعو الناس من الحرام إلى الحلال
573,A,A1,A1.1,1,ALC, وأنصح كل فتاة تطمح لارتداء الرداء الأسود (أي : تطمح للمحاماة) أن تكافح لأجل حلمها وأن نسسي له ولا تبالي بكلام الناقدين ما دام هدفها سامي ودوافعها قوية، وليس فقط من تسعى للمحاماة، بل لأي فتاة تسعى لأي تخصص
574,A,A1,A1.1,1,ALC, وأنتهيت السعي بسبع الأشواط
575,A,A1,A1.1,1,ALC, وأناقشه في بعض الأخطاء التي أقع فيها
576,A,A1,A1.1,1,ALC, وأنا واقفت إبي برأى وتم بحمد الله الاتفاق على رأى الا به ذهبنا الساعة ارابعة عصراً في طريقة حصل لنا موقف تفاجانا بأن سيارتنا اقتراب الوقود للنتهاء والاعظم بان كل مناسنيا العرافة في البيت من حسن الحظر إن ابن عمي لديه من الفلو خمسة عشر ريالاً المهم توقفنا عند محطة الوقود فملتاء السيارة بالخمسة عشر ريالاً وبعدها إكملنا طريقنا قطعنا نصف المسافة وقفنا جانباً لذلك لعب كورة القدم ملعبنا منذو الساعة السادسة ليلاً حتى الساعة الثامنة ونصف وبعدما انتهينا من اللعب تاجت بأني حصاب إصابة في الكاهل 
577,A,A1,A1.1,1,ALC, وأنا سائق السيارة المسرع
578,A,A1,A1.1,1,ALC, وأنا جذبني هذا التخصص بعد ان اطلعت عليه وعرفته منذ صغري حيث أن والدي حفظه الله طيار عسكري وقد شاهدت له صور في هذه الحالات وشاهدت الطائرات التي كان يقودها فهذا الشئ هو الذي دفعني لأختيار هذا التخصص ومن اوائل المشجعين لي في دخول هذا التخصص هم والديِ الحبيبين 
579,A,A1,A1.1,1,ALC, وأنا بعد انتهاء السنة أي الدبلوم الأول والثاني أفضل أن أتخصص في الشريعة وأن كلية الشريعة في جامعة الإمام محمد بن سعود الإسلامية أفضل كلية وأطيب من الكليات الأخرى ولأن صبعة قليلا من الأخرى قليل من الطلاب يأخذون الشريعة وبعض الطلاب يخافون منه
580,A,A1,A1.1,1,ALC, وأنا استفدت من هذه الفرصة، ودخلت إلى اسطنبول
581,A,A1,A1.1,1,ALC, وأنا أمشي بين الممر الطويل حتى صالة (جدي) ، أتنفس بعمق استعدادا لتهزئ جميل متأنِّق 
582,A,A1,A1.1,1,ALC, وأنا أشكر والدتي الغالية لما بذلته من جهد في أيقاظي صباحا ثم أنطلقت ثورة الأحياء من القدم ويوجد علماء كثير لهذه المادة منهم العرب أيضا 
583,A,A1,A1.1,1,ALC, وأنا أريد أن أدرس كلية أصول الدين لكي ادعو الناس في بلادنا أهدافي لكي اصحح عقيدتهم إلى عقيدة صحيحة
584,A,A1,A1.1,1,ALC, وأنا أرجو الميسير قدما لتعليم هذه اللغة لنيل مقصد الاعلى حتى أبين للناس حقيقة هذه الدين وقواعده لأن بعض الناس زاغ عن مقصد هذا الدين ويحسبون أنهم متهدون، ولذلك يرى فى الشوارع كثير من البدع والموضوعات والانحراف لبعد الناس عن تعميق فى الدين
585,A,A1,A1.1,1,ALC, وأن في بلدي جمعية العلماء وأنا أريد التحق معهم وكنت أشعر هذا منذ طفولتي أتمنى أن أكون عالما في الشريعة بعد توفيق الله
586,A,A1,A1.1,1,ALC, وأن المنطقة الجنوبية تشتمل عل خمسة أقاليم
587,A,A1,A1.1,1,ALC, وأن احقق حلمي المنشود سائله من المولى التوفيق في مساري العلمي
588,A,A1,A1.1,1,ALC, وأن أبي يشجعني على التفوق في الحصول على أعلى الدرجات لأدخل في التخصص الذي أريده وأنا شخصياً اخترت هذا التخصص عن التخصصات الأخرى لأني ملية للهندسة فأنني أحب ارسوم البيانية في الرياضيات، وأنه يشكل عام مجال الهندسة مجال جميل ومسلي وغير ذلك أنع متعدد ففي الهندسة أيضاً ( هندسة تصميم – هندسة مدنية) والكثير، فما كانت الدراسة الهندسة صعبة لم تصعب علي طالما أنني متمسكة بحلمي وهناك ما يشجعني، وأشجع كلا من يطمح إلى أن يتسمك به فإن الإنسان الناجح هو الذي يخطط وينسق لمستقبله ولكن لا يكمل هذا التخطيط إلا بالفعل
589,A,A1,A1.1,1,ALC, وأمي موطن أتنفس فيه كل فجر جديد
590,A,A1,A1.1,1,ALC, وأمضينا ليلة سعيدة ختمها إسعاد البلسم الشافي لجروحنا والنبض الساهر لراحلتنا سيدة العطاء والحب بلا مقابل والعطاء بلا حدود
591,A,A1,A1.1,1,ALC, وأما الذي أرجو أن أقدمه على الناس في المستقبل فأول شيء هو تعليم الناس أحكام دينهم وتعليمهم أن هذا الدين شامل لكل جوانب الحياة، ومنه كذلك التدريس في المعاهد والمدارس في بلدي فالمدرسون في بلدي مازلوا قلة وأضف إلى ذلك أن أغلبهم لم يتخرجوا إلا على أيدي المشايخ الذين لم تطل دراستهم في هذه البلاد وأمثالها أو لم يدرسوا في هذه البلاد أبدا
592,A,A1,A1.1,1,ALC," وألتقينا ب دكتورة ""منتهى"" التي كانت تجلس بجانبا"
593,A,A1,A1.1,1,ALC, وأكون امرأة تساعد وتعين بلادها وترفع مقامه للأعلى والأفضل
594,A,A1,A1.1,1,ALC, وأعْجَبَتْي هذه القرية بكثير
595,A,A1,A1.1,1,ALC, وأظن أن تعلم العربية سبب لعودة المسلمين إلى دينهم الصافي من خلال تمكينهم من فهم القران وسنة من أنزل عليه القران ومن أمر ببيانه للناس 
596,A,A1,A1.1,1,ALC, وأشاروا إلي إلى مهمة هذا التخصص لأن بلدنا بلد بوذية
597,A,A1,A1.1,1,ALC, وأسرتي جميعا يدرسون علوم الدينية إما فى البلد أو خارجها
598,A,A1,A1.1,1,ALC, وأسأل الله سبحانه وتعالى العفي والإخلاص والمساعدة في هذا الطريق لي ولكل طلاب العلم
599,A,A1,A1.1,1,ALC, وأريد أن أكون مدرسا في بلدي للغة العربية
600,A,A1,A1.1,1,ALC, وأرى أن تخصصي في الشريعة ستفيدني وتفيد أهلي وأهل بلدي وأسأل الله أن يسهل لي إكمال دراستي في الشريعة وأشكر الأستاذ الذي أثار قلوبنا على ذلك والحمد لله رب العالمين
601,A,A1,A1.1,1,ALC, وأرسلت كل الأوراق إلى جامعة الإمام وجدت بإذن الله تعالى القبول إلى الجامعة الإمام ودريت في المعهد تعلم اللغة والآن في دبلوم الأول
602,A,A1,A1.1,1,ALC, وأردت أن أدرس الشريعة وداعيا إلى الله تعالى في بلدي ومن أجل ذلك اخترت التخصص اللغة العربية لأن معلومات عن الدين لا يكون إلا في اللغة العربية ومن عرف اللغة العربية وقد يعرف الإسلام بسهولة ومن لم يعرف اللغة ولا يكمن أن يدرس القرآن والشريعة ولا يفهمها
603,A,A1,A1.1,1,ALC, وأرجو أن أدخل الشريعة وأسأل الله ذلك وأسأله عز وجل التوفيك والفقه
604,A,A1,A1.1,1,ALC, وأذكر من المواقف الممتعة رحلة جزيرة السينمون مع فتى الأدغال سانا كان حقا تحفة في مظهره وهيئة شعره ولا أنسى بائع الأعشاب والزيوت الطبيعية حيث قضينا في مزرعته وقتا رائعا أكرمني وأبني بعرض مجاني للتدليك بالزيوت تحت عريش يشعرك مجرد البقاء فيه بالاسترخاء فلما قمنا بعد تلك الجلسة كأسعد ما نكون صار يشحذنا لدفع أجور الرجلين اللذان دلَّكانا واصفا إياهما بالمساكين فانفجرنا من الضحك ونحن نحاول عدم الدفع وهو يلح بشكل مضحك على مساعدتهما 
605,A,A1,A1.1,1,ALC, وأدعوا الله أن يسهل الدخول إلى الكلية الشريعة لماذا
606,A,A1,A1.1,1,ALC, وأدعو الله تعالى أن يوفقنا في كل خير وأن يجنبنا من كل شر وسوء والحاد
607,A,A1,A1.1,1,ALC, وأدت هذا الفطور إلى إسهال الجميع حتى قضى بعضنا في السرير والغرفة ولم يستطيعوا أن يصبروا على ذلك وقضوا حوائحهم على ذلك
608,A,A1,A1.1,1,ALC, وأخيراً لابد أن يكون لك ساعات تناجي فيها ربك تسبحه وتستغفره وتدعيه فيجيب دعائك إن شاء الله 
609,A,A1,A1.1,1,ALC, وأخيراً اختيار التخصص ليس أمرا سهلاً أبداً 
610,A,A1,A1.1,1,ALC, وأخيراً أوصى جميع إحوانى وأحواتى أن ينتبهوا في اختيار كلياتهم وتخصصاتهم لأنهم إذا فسلوا في احتيارها سيفشلون في مسيرتهم العملية وبالعكس صحيح
611,A,A1,A1.1,1,ALC, وأخيراً أسأل الله أن يوافقني بهدا المجال، وسيفيدني وأهلي والمسلمين كامة وغيرهم
612,A,A1,A1.1,1,ALC, وأخيرا قررنا الرجوع إلى مرابع الرياض مدينة الأهل والأحباب
613,A,A1,A1.1,1,ALC, وأخيرا قال الرسول صلى الله عليه وسلم: لأن يهدى الله بك رجلا خير لك من الدنيا 
